image_name,image_path,cam_num,shift,ref_excelente,ref_bom,ref_ruim,ref_pessimo,pred_label,ev_label_1,ev_label_2,ev_label_3,ev_label_4,ev_label_5
Cam - 323 - 10.10.2022 - 12h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 10.10.2022 - 12h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 11.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 11.10.2022 - 22h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 10.10.2022 - 16h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 10.10.2022 - 16h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 07.10.2022 - 18h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 07.10.2022 - 18h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 06.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 06.10.2022 - 04h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 11.10.2022 - 12h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 11.10.2022 - 12h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 04.10.22 - 02h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 04.10.22 - 02h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 10.10.2022 - 06h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 10.10.2022 - 06h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 03.10.2022 - 20hs.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 03.10.2022 - 20hs.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 08.10.2022 - 22h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 08.10.2022 - 22h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 06.10.2022 - 14h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 06.10.2022 - 14h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 04.10.22 - 08h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 04.10.22 - 08h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 04.10.22 - 06h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 04.10.22 - 06h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 08.10.2022 - 14h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 08.10.2022 - 14h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 11.10.2022 - 10h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 11.10.2022 - 10h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 10.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 10.10.2022 - 04h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 03.10.2022 - 16hs.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 03.10.2022 - 16hs.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 05.10.2022 - 04h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 05.10.2022 - 04h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 09.10.202 - 14h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 09.10.202 - 14h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 09.10.202 - 22h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 09.10.202 - 22h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 04.10.22 - 20h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 04.10.22 - 20h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
Cam - 323 - 05.10.2022 - 08h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 05.10.2022 - 08h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 09.10.202 - 10h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 09.10.202 - 10h.jpg,cam_323,dia,/dataset_pecem/cam_323/Excelente/Imagem35.jpg,/dataset_pecem/cam_323/Bom/Imagem37.jpg,/dataset_pecem/cam_323/Ruim/Imagem39.jpg,/dataset_pecem/cam_323/Pessimo/Imagem41.jpg,,,,,,
Cam - 323 - 09.10.202 - 18h.jpg,./dataset_pecem_merged/cam_323/Cam - 323 - 09.10.202 - 18h.jpg,cam_323,noite,/dataset_pecem/cam_323/Excelente/Imagem36.jpg,/dataset_pecem/cam_323/Bom/Imagem38.jpg,/dataset_pecem/cam_323/Ruim/Imagem40.jpg,/dataset_pecem/cam_323/Pessimo/Imagem42.jpg,,,,,,
IMG_2022-05-25_13-00-13-003.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_13-00-13-003.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_16-30-13-079.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_16-30-13-079.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_05-15-06-323.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_05-15-06-323.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_20-45-12-814.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_20-45-12-814.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_00-00-03-527.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_00-00-03-527.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_01-00-15-501.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_01-00-15-501.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_22-45-13-736.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_22-45-13-736.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_10-00-12-218.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_10-00-12-218.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_16-45-13-072.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_16-45-13-072.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_21-45-11-686.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_21-45-11-686.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_19-30-11-782.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_19-30-11-782.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_18-15-20-929.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_18-15-20-929.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_09-45-19-237.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_09-45-19-237.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_14-15-12-033.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_14-15-12-033.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_09-15-16-215.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_09-15-16-215.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_06-30-07-301.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_06-30-07-301.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_23-15-21-629.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_23-15-21-629.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_12-30-09-039.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_12-30-09-039.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_22-45-09-735.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_22-45-09-735.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_02-00-15-563.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_02-00-15-563.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_18-00-09-812.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_18-00-09-812.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_06-00-16-325.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_06-00-16-325.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_02-45-12-378.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_02-45-12-378.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_14-45-12-075.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_14-45-12-075.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_10-30-16-173.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_10-30-16-173.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_12-15-13-059.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_12-15-13-059.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_20-30-12-763.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_20-30-12-763.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_00-45-05-543.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_00-45-05-543.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_09-15-15-159.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_09-15-15-159.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_17-15-14-883.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_17-15-14-883.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_04-15-12-338.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_04-15-12-338.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_04-45-08-360.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_04-45-08-360.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-27_00-00-19-704.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-27_00-00-19-704.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_13-15-13-050.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_13-15-13-050.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_09-00-07-451.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_09-00-07-451.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_02-00-10-638.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_02-00-10-638.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-26_07-30-17-283.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_07-30-17-283.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_10-00-10-086.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_10-00-10-086.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_08-00-07-308.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_08-00-07-308.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-25_14-30-12-083.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_14-30-12-083.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-26_17-30-11-872.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-26_17-30-11-872.jpg,cam_55,dia,/dataset_pecem/cam_77_3/Excelente/Imagem11.jpg,/dataset_pecem/cam_77_3/Bom/Imagem13.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem15.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem17.jpg,,,,,,
IMG_2022-05-27_00-30-21-610.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-27_00-30-21-610.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_19-00-09-758.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_19-00-09-758.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_23-45-16-589.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_23-45-16-589.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
IMG_2022-05-25_03-30-06-444.jpg,./dataset_pecem_merged/cam_55/IMG_2022-05-25_03-30-06-444.jpg,cam_55,noite,/dataset_pecem/cam_77_3/Excelente/Imagem12.jpg,/dataset_pecem/cam_77_3/Bom/Imagem14.jpg,/dataset_pecem/cam_77_3/Ruim/Imagem16.jpg,/dataset_pecem/cam_77_3/Pessimo/Imagem18.jpg,,,,,,
